ไม่เคยไม่คิดถึงเธอเลยสักวัน,4
เธอคือทุกสิ่งในความจริงในความฝัน🤗,7
AIIZ love charity เมื่อ 5 ปีที่แล้ว คือสงสัยว่า ถ้าเธอจะเถียงกัน ทำไมไม่ขยับไปแต่แรก เอามะตูมมานั่งตรงนั้นทางมายยย https://t.co/cvxicjNI84,6
ลืม เธอลืมหมดแล้ว,2
ถ้าเธออ่านใจเราได้ เธอจะร้องไห้ออกมา@mookjube,2
@upisdn .....ตอนฉันเห็นความสามารคุราบิก้า,6
@THITIPH1102  ดังไม่ได้ไม่รู้แต่ฉันชอบเอ็กโซฉันรู้จักแค่เอ็กโซ อย่ามาเสือกวงของเรา จะเทียบอะไรเทียบกับแค่วงของคุณ,7
บอกว่าฉันเสียใจที่ดูแลเธอไม่ได้ผิดคำสัญญา https://t.co/N1NiFlcc0I,2
ฉันขอนะ https://t.co/nyqRXt9uI0,7
ถ้าเป็นเมื่อวาน ข้างฉันคงเป็นที่เธอ,7
"บางทีก็สงสัย นี่ฉันเป็นไบโพลาหรือพัฒนามาเป็นโรคซึมเศร้าแล้วกันแน่
เบื่อโลกมากตอนนี้..",2
"เพราะวิคเตอร์ให้อะไรผมมากมาย ผมจึงอยากทำให้เขาประหลาดใจบ้าง
""แค่ตอนที่เธอเผลอดึงผมฉันหลุดติดมือมากระจุกนึง ฉันก็ตกใจแทบตายแล้ว""😂 #Victuuri",6
มึงจะเอาให้ได้เลยใช่ป่ะ,4
แล้วทั้งวันคือมึงนอนไง เข้าใจว่าเข้ากลางคืนแต่จะเอาอะไรก็ควรบอกก่อนสี่โมงมั้ย สัส โมโห 😡😡😡😡,4
หัวเราะดังๆคือเครียดนะมึง,8
@phomsexymai มึง ทำใจไม่ได้อ่ะ 555555555555555555555555 ข้างหน้าเหี้ยแล้วอ่ะ หันหลังละโคตเรหี้ยกว่า,1
รักมึงขนาดนนี้ แล้วยังกล้าทิ้งกู เนี่ยโง่มาก,4
ถ้ามึงเเน่จิง โพส มึงเปิดสาธารณะ ดิ !!! ดอก,4
@bobbyxaha มึงเสือกก่อน,4
@FERNSARINRAT เต็มสิบไรมึง ไม่โอเคคือไม่โอเค กูก็รู้ว่ามึงเล่น แต่ผิดเวลาไปนืดนึง แค่นี้แหละไม่มีไร,8
มึงบอกไม่ชอบคนโกหกแต่มึงทำเอง ดีเนาะสันดาร?,4
เขาก็มีความสุขกับคนของเขาอยู่ มีแต่มึงอะที่เศร้าคนเดียว อิควาย,7
"มึงควรดูให้ดี ว่าสิ่งที่เขาให้มา
มันคือหญ้าหรือ ความรัก🌾🐃
#แคปชั่น #แคปชั่นเด็ด #แคปชั่นเสี่ยว #แคปชั่นโดนๆ #ควาย #แคปชั่นอ่อย #แคปชั่นโสด",8
เมื่อเขามองดูภาพเธอที่ไรน้ำตามันยังไหลออกมา..,2
"เหนื่อยกับรักที่สื่อไม่ถึงใจ พูดดังแค่ไหนเธอก็ไม่ได้ยิน 🙉

#คำคมในวงเหล้า #แคปชั่นเด็ด  #แคปชั่นเสี่ยว #แคปชั่นอ่อย #แคปชั่น",7
@ITY95 เรามีเธอคนเดียว ฮืออ,2
อย่าทัมให้ชั้ลอยากไปหาเธอยิ่งกว่านี้ล #จัลร้อง,7
ไม่ฉะบายยยย อยากให้เธอโอ๋😂,7
@vernonxsmith เอาเปล่าให้เธอเป็นสีเหลืองของเค้าเหมือนเดิมนะ,7
อีกฝ่ายก็จะยกประโยคเด็ด 'เธอไม่เหมือนเดิม' มาใช้ จริงๆมันก็คือ ทำไมเธอทนความเหี้ยเราไม่ได้เหมือนเดิม,7
อยากบอกเธอว่ายังเหมือนเดิม / แหม่ วิทยุในมอก็ชั่งเปิดเน๊อะ,7
เธอมาหลอกให้รักแล้วเธอก้อไป คำที่บอกว่าเธอจะมีแค่ฉันพูดทำไม,7
เราจะเจอกันใหม่ในวันที่เราพร้อมมากกว่านี้ เราจะดีให้มากขึ้น เราจะเป็นตัวเราเองในแบบที่พอดีกับเธอ รอหน่อยนะ ^^,7
ฟังดูเห็นแก่ตัวนะแต่อยากให้เธอมีเราแค่คนเดียวอะ ได้ป่าววะ,7
เป็นสิ่งมีชีวิตที่โคตรขี้ลืม คือฉันเอาหูฟังไว้ไหนวะ.. 😂,7
หากเป็นอย่างงั้นขอได้มั้ย ให้ฉันไม่รักใครอีกเลย..,7
"จริงๆมันจบได้สวยกว่านี้เนาะ
ฉันเองที่ผิด",8
@NCL2K ฉันไม่รู้วว 555555,1
ฮยองวอนดูกี่ทีก็ตลก ในเอ็กซ์เรย์มีความนินทาผัวอ่อน ตอนแรกฉันก็สวยนะแต่พอแต่งงานกับเจ้านั่น อุ๊ย ฉันพูดอะไรออกไปเนี่ย 555555555555555555,7
ใจคอ ฉันจะไม่ได้ทุเรียนทอดจริงๆหรอ มะพร้าวแก้วเอย ไข่ครอบเอย นี่จะไม่สุ่มโดนจริงดิ555555 https://t.co/LOSqeswUgG,7
"แมนกว่านี้มีอีกมั้ย?
👦:นี่ครั้งแรกของผมนะ
👧:ถึงไงฉันก็ไม่รับผิดชอบนายหรอก
.
.
👴👵: ...
👧:สวัสดีค่ะ ฉันมาเช็คมิเตอร์… https://t.co/TvLsltvEap",7
ระดับความเข้ามาถึงฉัน!!! *โดด*,6
เมื่อฉันปล่อยวาง ฉันก็ไม่หยิบขึ้นมาอีกแล้ว จำได้ว่าเคยถือก็พอ,8
@maisierp7_rp เอาจริงหรอ ฉันมีไม่กี่ดรัคม่าเองนะ,7
@yyyiwa ส่งไปซักกับเธอออ,8
คิดถึงกับข้าวฝีมือเธอ💕,7
@THITIPH1102 อย่ามาบอกว่าชอบเอ็กโซเหมือนกัน เพราะเรารู้ว่าเธอตอแหล,5
แล้วเเต่ใจเธอ.,8
ตอนนี้ก็อาจจะเหมือนกัน ถ้าเธอมีคนใหม่ เธอมีเพื่อนเธอแคร์เพื่อนมากกว่า เธอก็มองว่าแฟนใหม่เธอเป็นแค่ขยะเหมือนกันเราพูดถูกมั้ย,7
ถ้าเราไม่เกเร แล้วเธอจะหันมาทุ่มเทให้เราป่ะ❓😁  #แคปชั่น #แคปชั่นเด็ด,7
เฮ้อ~*ถอนหายใจยาวๆ*เธอกินเจ้าของแบบนี้ ทุกวันเลยเหรอ?*มองโมโมะด้วยสีหน้าเหนื่อยใจ*,7
@thecuriousdan ตอบว่า อองซาน ซูจี เพราะเธอคือตัวแทนของหญิงแกร่งที่ต่อสู้กับเผด็จการทหาร ถ้าตอบแบบนี้จะได้เข้าประเทศปะคร๊ ถามจริง,7
@mayomchii อะไรที่ไม่อยากเก็บไว้ ก็เอาคืนมา ไม่ใช่ไปบริจาคให้คนอื่น เพราะของพวกนั้นเค้าตั้งใจให้เธอไม่ใช่ให้ไปบริจาค,7
เดี๋ยวค่ะมึงง งงไปหมด เจนนี่อยู่กทม. ลิซ่าโผล่อยู่สนามบินบุรีรัมย์เฉย ขุ่นพระ this is amazing ~ ทำไมนี่ไม่ฟลุ๊คบินไฟลท์เดียวกันมั้งอ่ะ ㅠㅠㅠㅠㅠ,6
ฮะๆๆ เพื่อนเหี้ยๆแบบนี้ก็มีในโลก เอาเหอะยกให้มึงเลย เพราะอีกไม่กี่เดือนเราก็ไม่เจอกันละ ลาก่อนนะคนไม่รู้จัก #ยิ้มอ่อนมองบน,5
@poncifoster เออแก เนอะบับ อืมบับเนอะ เหมือนเคยพูดไว้ อะไรนะ ได้งานแล้วยังนะ หื้ม ครุ่นคริส บับเนอะ เออมึง นั่นแหล่ะ คนเราเนอะ อืมๆ เออ,7
มึงไม่ได้ผิดที่ให้ความหวัง  กูผิดที่คิดไปเอง,7
@Chaewon94x มึงนั้นแหละอีหอก,4
@YuL_jannz มึงก็คิดเหมือนกุแหละบี 2 อิ___อิ,1
@Parzyseven อันนี้มึงเปล่า https://t.co/rEs1KUYJfV,7
กุชอบมึงไปเเล้วทำไงได้ว่ะ,7
@sqmx_ มึงนี่มันไบแอสจุนฮเว,6
@krep_zer รักมึงนะฮืออออ,2
@aswhaleas เป็นสิ่งที่ดี กูคือคยู มึงคือชางมิน คล้ายๆกันมั้ย คยูแหลกแล้วอ้วนเอาๆ ชางมินแหลกเยอะไม่เห็นอ้วน,8
@Rung9735 มึงร้านพี่เบียร์ปิดรับพรุ่งนี้นะ รับจำกัดด้วย โอนก่อนได้ก่อนเน้อ เดี๋ยวไม่ได้นะ,7
ของเล่นนี่แน่ใจไหมว่าทำมาให้เด็กเล่นอะ ราคามึงโหดมากเลย แต่ก็ซื้ออยู่ดี 555,7
นี่ทุกวันนี้ก็ยังไม่เข้าใจว่ามาชอบแจมตามกูทำไม๊ มึงชอบมาร์คไม่ใช่หรอ เทลมีวายยยยยยยยยย,7
MDหัวควย มึวหลอกให้เซล 3 คนขายยอด100ล้านพวกกุทำได้ มึงบอกว่าจะให้ค่าคอม ละนี่มึงบอกว่าไม่เคยพูด สัส กุไม่มีคำบรรยายเลย อิเหี้ย #ขอโทดที่หยาบ,7
จะอ่อนแอ่หาพ่อมึง,4
สักวันมึงจะเข้าใจ,7
มึงคือวันนี้หมอจัดหนักมากทั้งกลอฟันดึงยางใหม่ใส่เชนตอนนี้เหมือนคนเป็นใบ้พูดไรไม่ได้ระบมทั้งปาก,2
ตั้งเตากับเพื่อนวันนี้บัตรคอน กูเอ่ยขอเท่านั้นแหละ หันมาตอบกูนิ่งๆไม่มีวงมึง!! โถอหหหหห 55555555แม่มาดอนน่า โคลดพล์มี แต่กิ้กก้อกแบบกูไม่มี,7
@pxpxxpxxxxxxx ฝานหล่อมากมึงงงงง /มองนมในรูปที่ขี่โพนี่,7
@poonkmin หนักหีมึงปะ,4
ก็รู้ตัวเองดี ว่าเคยทำเหี้ยๆไว้กับมึง.,8
ถามแม่มึงดูสิไอหน้าหนังปลานิล,4
กุไม่ได้เเค่ชอบเฉยๆนะกุรักมึงเลยเเหละ,7
เหม็นลมหายใจตัวเองสัส แม่ง ไซนัสมึงนะมึง รำเมื่อไหร่หลุมฟันจะขึ้น,4
"ไปหึงเค้าทำไม มึงไม่มีสิทธ์
ไปหวงเค้าทำไม มึงไม่ได้เป็นไรกับเค้า
ไปงอลใส่เค้าทำไม มึงเป็นเหี้ยไรกับเค้า
 #สิทธ์ของมึงก็ทำได้แค่มอง",7
@Mukyssj เธอเก็บไปไม่ได้ พิต้องเก็บไว้ใช้อีกนาน เปลือง,8
"ก่อนที่ฉันจะปล่อยเธอหายไป
โดยไม่รู้จักเธอ",8
ขอโทษนะคะที่วงเรานั้นดีไปจนเธอนั้นต้องอิจฉาคอยสอดส่องยิงกว่าอซอ. https://t.co/15ROMxTnPk,7
[SIC] ฝากใจไปถึงเธอ เล่ม 26 ออก 28 ก.พ. 2560 https://t.co/G9IT0i1NEn,7
‘ เรา ยังมี ยังมี กันอยู่มั้ย เธอ ได้ยิน ได้ยิน ฉันมั้ย ’,7
'ชอบเวลาตอนกอดแล้วเธอลูบผม',1
ไม่อยากคิดถึงเธอ มันอยากอยู่ใกล้.💕 https://t.co/rhD5ZIHMbX,7
"เราจะรอเธออยู่ตรงนี้นะ
สัญญาจะไม่เกะกะ. https://t.co/bnSm6TGlVc",7
ยังยืนยันว่าฉันจะอยู่หากเธอมองใครไม่เจอ,7
มองเห็นวันดีๆ เพียงแค่ฉันมีเธอ :),7
ถึงรูปจะไม่ชัดฉันก็ยังเห็นความหล่อของพี่จอห์นนนนนน ฮรึก รักนะคะ ออกยูนิตบ่อยๆนะคะ นุจะซื้อ นุจะเปย์ทุกบั้มเลยยยย,7
"พ่อแม่พาป้าไปหาหมอแล้วบอกว่าเป็นโรคโรคนึง แต่พอถามว่าโรคอะไร
พ่อ/แม่/ป้า : เป็นโรคที่ชื่อยาวมาก จำไม่ได้
ฉัน/พี่ : ...",7
"'ทุกคนต่างก็มีคนใจร้ายที่เรารักมาก'
 ฉันก็ด้วย🙂",8
ฉันเชื่อว่าสิ่งที่เกิดขึ้น ทุกอย่าง มันมีเหตุผลของมันเสมอ :)☘️,7
@itleeese กูเลิกแล้วผ่านห้องมึงไม่มีคนอยุ่ ใครไม่รอกูคะหืมมมมมมมมมมมมมมมมมมมม,7
@fai401122 รักพ่อมึง,4
ตกเก้าอี้แค่นี้มึงก็ต้องเล่นใหญ่เนอะ55555555555555555 งี้แหละวงไม่ดังทำไรก็เป็นข่าว55555555 https://t.co/jtkz3GYL8y,1
@jaeminkodswagx นอนพอ มึงก็หัวร้อน,8
@tndpatts ดีมึงงง ลงไป ไม่ว่าย เดินโง่ๆยังได้นวดตัว,7
@daddymingu มึงๆ กุมภา595555555,1
มึงก็เป็นแบบนี้ตลอดอะ,4
เมินทำไม?โอ้ยหยุดเมินเถอะ หายเมินแล้วบอกเหตุผลได้มั้ย.. เออ!มันคงแฟร์แล้วหล่ะ กูเคยเมินมึงเพราะกูเขินไงแต่คราวนี้มึงเมินกูแต่มันหลายรอบแล้ว,7
"เป็นคนขี่เบื่อมากกกกกกก
แต่ก็ไม่เคยเบื่อมึงเลยยยย",8
@GunKChr กูเพื่อนมึง ต้องซื้อให้กู,7
@trainxmarklee เกลียดมุง กุเกลียดมึง โคตรๆ,4
ใครร้อนตัวก็มึงนั่นแหละ น่ามคาญ,4
@SYJx96 ซึ่งมึงเกินว่ะว้าย,1
"ลิปสติกนะมึงง 55555 
อยากได้! 4500 ฮิ้วว เลวมาก",1
ต้องขอบคุณการเป็นร้อนในนะคะที่ทำให้อิฉันอยากอาหารมากขึ้น หรืออีกนัยนึงก็คือ การเป็นร้อนในไม่ได้ช่วยให้ความตะกละมึงลดลงไปเลย 555555555555,7
"ฉันอยากจะย้อนเวลากลับไป
ไม่ให้เธอได้รู้ว่าฉันนั้นรักเธอ",7
ฉันว่าฉันควรพรีแฟ้มใ่สการ์ด โอยยย ไหนจะค่าการ์ด ค่าขนม ค่าของขวัญวันเกิดเพื่อน,7
"ได้แต่ยิ้มอวยพรให้ไปดี
ให้เธอได้กับเค้าและจงโชคดี
อย่ามีอะไรให้เสียใจ
ส่วนตัวฉันจะลืมว่าเคยร้องไห้😭😭😭… https://t.co/cddhpfOCvf",2
เห็นแววตาของฉันใช่ไหม รู้ไหมว่าแววตานั้นโกหกใครไม่เป็น,7
"F: โจวโจวฉันกลับบ้านกับคุณได้ไหม?
🐱*เบ้ปาก
F: เดี๋ยวซักผ้าทำกับข้าวให้
🐱*เบ้ปากแรงพร้อมส่ายหน้า
😂โจะรักฟคจะตายยย555… https://t.co/3XnxY56z2h",7
ไม่อยากจะขอให้เธอนั้นกลับมาแค่อยากให้รู้เอาไว้ว่าฉันยังคิดถึง,7
ตอนฉันไม่อยู่นี่ฉันพลาดอะไรไปรึเปล่านะ ฮ่าๆ 😆,7
ฉันไม่เคยจะรู้หัวใจตัวเอง แล้วเมื่อไหร่จะตอบตัวเองได้สักที.,7
@THITIPH1102 เวลาจะตอแหลน่ะตอแหลให้เนียนๆไม่ใช่ด่าปุ๊ปแล้วมาชอบวงของฉันปั๊ปมันตลก และน่าสมเพช,7
เหมือนมันจะหาทางเข้าใจกันไม่ได้เลยอคติเต็มไปหมด ฉันแย่ ฉันไม่ดี,2
หรือฉันควรจะรอคอยอยู่กับวันที่ไม่มีจริง,7
"จงคลอเคลียเราด้วยจมูกของเธอ 

นัท นิติ 58 https://t.co/uMifgJLj2I",7
คนที่อยากเจอมากที่สุดตอนนี้คงหนีไม่พ้นเธอ,7
@pcy_paet92 จนความรักเธอเข้ามา...,1
เพื่อให้เขาและเธอนั้นได้มารักกัน,7
170124 จีซู ได้อ่านหนังสือของ กีโยม มุสโซ ( Guillaume Musso) ถึงมันจะไม่ได้เป็นประเภทหนังสือที่ชื่นชอบ แต่เธอก็ยังชอบที่จะอ่านมัน,7
เธอก็มีคนของเธอ,7
@Ruttiyakornz มึงงง กูเขินมาก เขินจริงๆ ฮือออ5555555 ใจสั่นให้หนุ่มรุ่นใหญ่ไปแล้ววว โอ้ยยยย,1
มึงคงไม่เคยร้องไห้...ให้ผู้หญิงคนนี้,2
ทำไมเพื่อนๆต้องถามว่ามึงเลิกเรียนแล้วหรอ ม.กูหยุดไง เกษตรแฟร์ไงที่รัก,7
เพื่อนเคยบอกหัดไปไหนมาไหนคนเดียวบ้าง ไม่มีใครพามึงไปได้ตลอดหรอก จะได้อยู่ได้,7
กฎของการมีความสุขคือมึงอย่ารู้เยอะ!!!,7
ปกติก็ไม่เคยถือตัวเลยนะ แต่นี่แม่งมากไปอ่ะ มาใช้ลูกเจ้าของร้านได้ไงอ่ะ พ่อแม่กุจ่ายตังให้มึงมาทำงานป่ะ มึงทำมาเป็นปีถ้าไม่เป็นก็คือโง่นะแจ้ะ,7
ถ้าให้เลือกระหว่างมึงกับพี่เขากุก้เลือกมึงเพราะกุให้ใจมึงไปเเล้วอยุ่ที่ว่ามึงจะเก้บหรือจะทิ้ง,7
กุว่าละ พวกมึงต้องทำกุตกรถอีกสัส5555,1
กูไม่น่าเกิดมาแคร์คนสตอแบบมึงเลยค่ะ...,5
มึงนี่เอง https://t.co/93naLEo1I8,6
@mmmojung มึงมันน่าสงสัยไง,6
ไม่ใช่รถมึง ไอสัส.,4
ตั้งแต่มึงแกล้งมันมึงก็ไม่สนใจกู,4
จะฮักใผกะจ่างมึงเตอะ แต่จะไปมายุ่งกับของกู กูบอกตะเอี๊ย 😎 นร,7
แบบ มึงมันคนควยๆอะ,4
มากกกว่าความรักก็ชีวิตฉัน..,7
ฉันรักครอบครัวนี้,7
ฉันมีหัวใจอย่าทำอะไรให้มันเกินทน,7
"""ฉันจะรู้ได้อย่างไรว่าเธอเห็นฉัน ในความมืดที่ซึ่งฉันยืนอยู่ ฉันไม่รู้ว่าเธอคิดถึงฉันอย่างไร"" https://t.co/AAkyO8P3sI https://t.co/vuznO7Rxq9",7
รักเถอะ ฉันจะมีขีวิตนร้เพื่อเธอ🎶🎶,7
อยากเจอเจนนี่โว้ยยยย ฉันแค่ไม่ได้ไปพารากอนวันนี้เอง5555555,7
@B2FAM_UBOT ได - เอ๋? มีแฟนเหรอ ฉันยังไม่คิดเรื่องแบบนั้นหรอกเพราะฉันดูแลใครไม่เก่งน่ะ ฮะๆ,7
เธอคงมีสุขกายและใจลืมคนอย่างฉันแล้วใช่ไหม,1
เธออยู่ตรงนั้นสบายดีไหม ฉันอยู่ตรงนี้เป็นเหมือนเดิมคิดถึงเธอทุกวัน.,1
"@Nokutisu_Bot ""ท่านน็อคทิสไม่คิดว่าแฝดของฉันจะให้บ้างหรอคะ""",7
มีคนแกล้งฉัน.. @Gilko_FateBot https://t.co/UFfnL9R27R,2
เราคงตัวเบาไปอีกเยอะ เพราะเธอไปก็เหมือนเอาหัวใจเราไปด้วย,2
@Secret_Sweets เรายังไม่เคยเจอเธอเลย 555,1
"คิดถึงเธอสุดหัวใจ

https://t.co/92b4huaXua",7
แค่อยากรู้ว่าเธออยู่ตรงนั้นเป็นอย่างไร,7
ความรักของคนที่เธอและคนที่ใครมองว่าไม่มีความหมาย,7
@fmaewxjunhui ไม่เรียน ฉันเป็นแพทย์แล้ว,8
"แทยอน: กระโปรงฉันยาวจังทำไมงี้ล่ะ
ซูยอง: เพราะขาเธอสั้นต่างหาก
แท: นั่นสินะ
ยุนอา: ทำไมพี่ไม่ยืนบนนี้ล่ะ
ซย: ใช่ ไ… https://t.co/PnmuBspbjs",7
ความคิดถึงจากฉัน มันคงไปไม่ถึงเธอ เพราะถ้าถึงเธอจริงๆ เธอคงไม่หายไปไหน,2
@sky095_bot นายน่ะ ยังไงก็ไม่เข้าตาฉันหรอกนะ.......,7
@Funny_Cara ฉันสวยมั้ย,7
@aixmomoi_ ฉันกลับมาทบทวนความจำให้เธอแล้ว,6
@ppipermclean ฉันมองดิสเธอเหมือนยัยลอร่าตอนโตมาตั้งนานแล้วนะ...เหมือนมาก,8
@Noctis_ITO ฉันเเพ้นับเลขกับ @juniorparkparkm //ชี้//,2
��🏻รอยดำรอยแดงจากสิว ใช้แล้วสิวเพิ่ม ✋🏻มาใช้น้ำตบดีกว่า100฿ แค่ตบๆ#ฉันจะสวย #ถูกและดี #ชี้เป้า #รับตัวแทนจําหน่าย… https://t.co/ChIsHZVoET,7
"แต่ก่อนบอกฉันเขาแสนดี อย่างนั้นอย่างนี้ 
อยู่ๆตอนนี้มาบอกรักกัน  หึหึ ไม่มีประโยชน์ว่ะ https://t.co/vjYrZpB8cn",5
@mokiji_hima ใจเย็นๆ สู้ๆนะเธอออ😍😍😍😍,7
อย่าบอกว่าเธอจะรอเพื่อจะเจอคนที่ดี https://t.co/9SRQYHJYnE,7
@hyjoosudtx @jaehyunsudtx อ้าวตัวเธอ,6
หัวใจดวงนี้มันเกเรชอบเดินเซไปหาเธอ😘 #ชิม่อนไงจะใครหละ https://t.co/oRx95K46sJ,7
แค่ได้เห็นเธอยิ้มก็ดีใจ,8
เวลาที่ขาดเธอไป .... #VSCO https://t.co/Y3Hmj5jSwz,2
ติดเธอมากกว่าคาเฟอีนอีก,7
อย่าให้ความหวัง ทั้งๆที่เธอก็ยังต้องมีเขา,7
เราคงตัวเบาไปอีกเยอะ เพราะเธอไปก็เหมือนเอาหัวใจเราไปด้วย #ผึ้ง #เกลียดการจากลา #ร้องไห้คนเดียว,7
อย่างนั้นก็ขอให้เธอโชคดี,7
"กุ:เปิดไฟตู้จะซ่อมท่ออ๊อก
บ๊อบ:โอ๊ะ!ได้เวลาแดกข้าว
กุ:กำลังซ่อมระหว่างบ๊อบรอแดก
ซักพัก
บ๊อบ:มึงหลอกกู ไอเลว #สะบัดน้ำใส่อย่างรุนแรง
กู=เปียก",7
@BhuriNon เขาไม่ให้มึงเห็นง่ายๆหรอก.. /ต้นขาใหญ่,7
มึงเปงไค https://t.co/gXtPhNNRqH,7
"ไปว่าคนอื่นเขาเข้าถึงยาก
ง่ายแบบมึงกูก็ไม่เป็นหรอก 55555555555555555555555555555555555555 #จงบอกระดับความเข้าถึงยากของเรา",7
มันเป็นอะไรที่พูดยาก ไม่มีใครเข้าใจหรอก กูยังไม่เข้าใจตัวเองเลยมึง,7
ไม่น่าเลยมึงไอปอนด์,7
มึงๆๆ แอดมาเยอะ กูมั่นหน้านะเว้ย,4
ตอนคุยกับไอ้ตูดกับชง นี่เหมือนเขียนไว้บนหน้าเลยแม่งหันไปสบตากันแว่บนึงก่อนหันมาพร้อมสีหน้าแบบ 'มึงว่ามันพูดอะไรของมันวะ',7
จะแดกนิชชิน...ส้อมมึงต้องอีปิคขนาดนี้ไหมมมมมมมมม,6
@Sparkyu_Gamer มึงๆ  ไทยมีกำหนดขนาดรูปป่ะวะ,7
ขอโทษให้ดังเท่ากับตอนที่ด่า แล้วมึงจะเท่มาก,7
มึงว่ากูต้องเก่งแค่ไหนถ้าเจอเหตุการณ์แบบนี้,7
@whatthe_gg ไหนมึงบอกจะกลับบ้านอีควย กูชวนละไม่ไปอีดอก ไหนบอกขี้เกียจวะอีสัส รำคาญ เเม่ง โครตผิดคำพูดอะ สัส,4
มึงขับเร็วกว่านี้ได้ม่ะ,7
@kapraomuu มึงใช้เน็ตไรเล่น,7
ต้องเอาอะไรนิยามมึงดี,7
@teddy_hrr มึงนี้มัน.. กูว่าอีกสักพัก เมมกูเต็ม,7
@nakkinphak ไปหอมึงนะ,7
รู้ว่ามึงฉลาด มึงเก่ง มึงโตเป็นผู้ใหญ่แล้ว แต่พอเจอเหตุการณ์แบบนั้นเข้าจริงๆ มึงก็ทำอะไรไม่ถูก เหมือนคนโง่อย่างที่คนอื่นๆเขาเป็น,4
รำคาญพวกที่แบบ เห้ยก็สันดานเป็นงี้อะให้ทำยังไง เอ้าอีเหี้ย มึงอยู่คนเดียวบนโลกเหรอไง ไม่ดีก็ต้องแก้ป่ะไหม ยังไง,7
ไอ่สัส มึงบอกอยากมาแต่กล้าไปนี่นะ555555 https://t.co/algYB4Mls9,1
HBDนะเมียรัก แก่ขึ้นอีกปีแล้วเน้อ มีค.สุขมากๆเลิกนกๆๆๆๆ รักมึงนะอิ้❤🎂🎁🎉 @BBAGX92_,1
มึงไม่ต้องชอบกุก้ได้กุขอให้กุได้อยุ่เป้นเพื่อนมึงข้างๆก้พอ,7
เพื่อนบอกเวลามึงชอบใคร แต่แค่ไม่อยากมีแฟน เออใช่ ชอบมีคนคุยเรื่อยๆแต่คุยคนเดียวยาวๆมากกว่า ดีกว่าแฟนอะ ชอบบ,7
เสียงดังหาพ่อมึงหรออ,7
กูก็อุตสาคิดว่าไม่มีไร แต่ทุกอย่างกูคิดมึงก็รู้,7
@chayn88d เมื่อดวงนกมึงหมดไป,6
ปล่อนเธอคืนกลับสู่ธรรมชาติ บรัย,8
ไม่เคยมีใครมาแทนที่เธอ,7
"ร่างกายต้องการเตียง พื้นที่ข้างเคียงต้องการเธอ. 😍😝
#แคปชั่น #แคปชั่นเด็ด #แคปชั่นอ่อย
#ขำขรรม #อ่อยยังไงให้รู้ว่าอ่อย",7
เรารู้จักเธอดีพอ รึเปล่าา,7
มาหาตากะยาย โอ้ยยยยยยย เราอยากเจอเธอนะลลิซ เดี๋ยวเราจะไปส่งนะ ส่วนเจนดึกกี้นี่555555 #LISA #BLACKPINK https://t.co/hMAUTlsRK5,7
"อยากพาเธอเข้าห้องสอบ เพราะเธอคือคำตอบของทุกอย่าง. 😝😍
#แคปชั่น #แคปชั่นเสี่ยว 
#ขำขรรม #อ่อยแรง #คำคม",7
"เวลาของเค้าเดินไปข้างหน้า 
แต่เวลาของเธอกลับเดินถอยหลัง
#TomorrowIWillDateWithYesterdaysYou
""พรุ่งนี้ผมจะเดตกับเธอค… https://t.co/8ifL44j2Nt",7
@HWxSoyeon ฉันคงได้ใช้บริการซักวัน :),7
@aixmomoi_ ..ไม่ล่ะ ฉันภูมิใจในสีผิวของตัวเอง,7
สภาพตอนนี้กุกควรเป็นผัวมากค่ะ จาก #vkook กลายเป็น #kookv ไปแล้วค่ะ รับมานานมาเปลี่ยนเป็นรุกบ้าง ฮรือออออ ขอฟิคให้ฉัน 😂,7
มีน้องมาบอกยังไม่ได้รับการ์ดปีใหม่ที่แลกกับเรา ใครยังไม่ได้รับอีกมาบอกได้นะคะ เราส่งทุกซองไปแล้วตั้งแต่ต้นเดือน โอย พี่ไปรเล่นฉันแล้วววว 😂😂,7
ฉันพยายามยิ้มให้อยู่น่ะ,7
"รอบ2 มิโนก็ยังนั่งเงียบ ซูกึนเลย ""มินโฮยา ถ้านายไม่ใช่มาเฟียก็ช่วยทำตัวให้ต่างจากเมื่อกี๊หน่อยขอร้อง ฉันสับสนเพราะน… https://t.co/jan8PUUxBZ",7
"แล้วพอเฉลยว่ามิโนคือมาเฟีย ชี้มิโนแล้วย้ำหลายรอบว่า ""นายนะ รอบต่อไปไม่ว่านายจะเป็นมาเฟียหรือเป็นคนธรรมดา ฉันจะฆ่านา… https://t.co/uHvZyG9zl6",7
@ggift_gg ฉันขอกินก่อน ถ้าหิวมากก็ลงไปก่อน 555555,7
เมื่อคืนฉันนอนดึกทำไม ห้ะ !,7
แต่ฉันต้องหมดเงินกับบุฟจริงๆใช่ม้ะ แผนการไดเอ็ทพังไปหมด,7
ขนาดผู้ฉันยังมีกระแสอยู่ยังโดนเหม็นขนาดนี้ ไม่อยากจะคิดเลยว่าถ้าผู้ฉันอยู่ตัวแล้วจะมารุมเหยียบ แซะ กันขนาดไหน,5
ฉันสามารถเข้าใจความรู้สึกของสัตว์ได้ เข้าใจสุนัขมากเป็นพิเศษ *หัวเราะ*,7
ที่ยอมตัดใจ ไม่ใช่ฉันไม่รักเธอ,8
@taelttil คิดเยอะไป ฉันก็อ่อยเป็น อ้าวคนล่ะจีบนี่นา555555555555555,1
@iwantxU ฉันก็รักคุณนะ ♡,1
