"	text",EMO,,
"	""“ถ้ามีช่วงเวลาที่ยากลำบาก จับมือผมไว้แน่นๆนะครับ ผมอยู่นี่แล้ว คุณอย่ากลัวอะไรอีกเลย“ — โอ เซฮุน (161217)",fear,,
"Me: https://t.co/8dHge6PbGJ""",fear,,
"	ฝันว่ากดบัตรคอนบังทันอหหหหหหห. แบบรอบพรีดุเดือดมาก ในฝันนี่ถึงขั้นกดได้แล้วเอาตะปูตอกผังคอนไว้กลัวบัตรหลุด บ้าบอฮือออออ",fear,,
"	@duetary_dueto เปลี่ยนจากกลัวจะมีเพื่อนมั้ย เป็นจะลงทันมั้ยดีกว่าเพื่อนรัก 555",fear,,
"	""""""เหนือสิ่งอื่นใด ทุกคนกลัวอิมแจบอม"""" เชื่อแล้วค่ะ เชื่อแล้ววว55555555555555555 #Got7เป็นวงตลก #ความอิมแจบอม https://t.co/Aasm2Iyix6""",fear,,
"	""นี่อุ้มลูกเทพอยู่เหรอคะ??",fear,,
ไม่ต้องกลัวร่วงกันเลย.,fear,,
"#กูจะไม่ยอมเห็นรูปนี้คนเดียว https://t.co/uepdXteDUo""",fear,,
"	""เราเคยเกลียด-กลัว-ต่อต้าน """"เผด็จการรัฐสภา""""",fear,,
"วันนี้เจอ """"รัฐสภาเผด็จการ"""" รู้สึกยังไงกันบ้างครับ ",fear,,
"#รีวิวกันหน่อย… https://t.co/0GUjXtiGia""",fear,,
"	@pokpaklalicex ไม่นะ )-; จะตีพี่เลยเหรอ พี่กลัวนะ !",fear,,
"	ซุบซิบอะไรกันคะ?? แล้วทำไมต้องจับหัวน้องไปชนกับหน้าตัวเองขนาดนั้น กลัวน้องไม่ได้ยินหรอมมม?????? #vga #taegi #วีก้า https://t.co/DgWExw7ltX",fear,,
"	""เรากลัวเธอไปคุยกับคนอื่น...",fear,,
"เค้าคุยอยู่แล้วแหละ อีโง่""",fear,,
"	@pschyc28 กลัวพี่เหงา เพราะมันก็เหงาอ่อน ????#บาปเปิดรับจะสมัครไหม",fear,,
"	สายตาก่อนเข้ากรมคือยังโอเคนะ แต่ออกจากกรมมากลัวเขาหมางเมินใส่กันอะ กูตายเลยนะแบบนั้น ร้องไห้หนักแน่ ???",fear,,
"	มีความสุขกับการกินจนกลัวตัวเอง5555",fear,,
"	@anooknick หนูกลัวปากสีฟ้าของพี่เขาสุดๆเลยค่ะ55555555555555555555555555555555555",fear,,
"	""@GDYORG  ผ้าดีไหมค้าาาา คนสวย",fear,,
"อนนี่ว่าจะสั่งอยู่ แต่กลัวผ้าใส่ไม่สบาย""",fear,,
"	การเริ่มใหม่อาจไม่น่ากลัวอย่างที่คิด ??",fear,,
"	ร่างครูเสือประทับ น่ากลัวจนมีนักเรียนเคยสารภาพกับฮันบินว่าเค้าเอารูปครูเสือไปแปะบนโต๊ะเรียน ไว้ข่มขวัญไล่ความขี้เกี… https://t.co/YKHqij4YPX",fear,,
"	""สิ่งที่ยากจะรู้คือหัวใจของคน",fear,,
"สิ่งที่น่ากลัวอีกครั้งก็ความคิดของคน""",fear,,
"	กูไม่กลัวนะแฟนเก่าอะ กูกลัวคนคุยเก่าของเขามากกว่า",fear,,
"	ถูกเพื่อนทรยศ  รู้สึกไม่น่าเชื่อ ผู้หญิงคนนี้น่ากลัว",fear,,
"	""กลัวไม่เป็นข่าว!! """"ยิ่งลักษณ์"""" เดินสายทอดผ้าป่าที่ อุบลฯ พบชาวบ้าน หาเสียงแบบเนียนๆ https://t.co/DFBnZqwgvJ""",fear,,
"	@VIPTABI กูรอคอยมาก แต่กลัวนุ้งนก ฮือ ไม่ได้บิ๊กแบงไอค่อนก็ยังดี??",fear,,
"	ปีนป่ายขึ้นไปด้วยความกลัว โธ่ น่าเอ็นดู ?????? @Benz_jiraroj #โครงการสานต่อที่พ่อทำ #คนดีอาสาทำดี #BenzJi… https://t.co/8Q5cwpOWMG",fear,,
"	คนที่ทำ AMV ไม่กลัวโดนฟ้องหรือโดนดำรวจจับหรอครับ เห็นเค้าบอกมีลิขสิทธิ์ #เพลงการ์ตูน https://t.co/pn5hABh16w",fear,,
"	กลัวแล้ววว https://t.co/ZXX2b4XOlI",fear,,
"	พี่วอนโฮบอกว่าแชเวลาโมโหน่ากลัวที่สุดในวง อะไรอ่ะ เป็นคนกลัวเมียหรอ 55555555555555555555555555555555555555555555555… https://t.co/wjKdwo3CI9",fear,,
"	""ไม่กลัวหรอเวรกรรมอะ มึงสบายก็จริง มีเงินใช้ แต่มึงคิดถึงผลที่มันตามมาสิ ใครต้องทุกข์เพราะมึงบ้างมึงไม่กลัวบาปไง ",fear,,
"	บำรุงหน้าจนขาวกว่ารองพื้นเฉดเก่าอะ กลัวไม่แทน เปลี่ยนสีเมมเยย กรุบๆ https://t.co/9rHuOve2j8",fear,,
"	โอ้ยยย น่ากลัวชิบหายยย ตุ๊กแกอ่ะฮือออ ตรงหน้ากุเล้ยยยย",fear,,
"	กลัวน้องไม่อิ่ม พี่ชายแห่งชาติ #ชานยอลที่อุ้มชูเลี้ยงดูเซฮุนมากับมือ https://t.co/Nr27NPIOg7",fear,,
"	ยังดีที่ท่านอ๊คแค่เอามาดมนะคะ !นี่กลัวว่าท่านจะเผลอกินเข้าไปด้วยอ่ะค่ะ !?? https://t.co/ig4OuDromY",fear,,
,fear,,
,fear,,
,fear,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
#NAME?,,,
#NAME?,,,
...(อ่านต่อ),,,
,,,
"ยังคิดว่าไ… https://t.co/TIvX9KKhrn""",,,
"	@bts_93agustD กลัวจริงมั้ยอ่ะ .. นี่หวงขนมมากๆเลยนะ",,,
"	สมัยก่อนเห็นข่าวทีวีพวกบอลอิตาลีจุดพลุแล้วเหมือนมันน่ากลัวมากกว่าสวยงามนะ ดูแบบ ยังกับมีจราจล",,,
"	@wanewongZ 55555 จริงๆก็กลัวบาปเหมือนกัน นี่ตอนเข้าภาคสนาม รด. มีต้องฆ่าปลาดุก น้องเลยอาสาจุดไฟค่ะ เอาตัวรอดได้ดี",,,
"	นึกว่าเอเลี่ยน ตกใจหมดเลย555 หน้าตาน่ากลัวไปมั้ยย???? #antitwice https://t.co/TUVIcrwheg",,,
"	หวั่นไหวและกลัวว่าคุณจะไม่กลับมา.",,,
"	แค่เห็นคร่าวๆนี่ก็กลัวแล้วค่ะ กลัวตามไม่ทัน กลัวเงินหมด 55555555555555555555",,,
"	เกลียดการโยนโทรศัพท์ลงที่นอนหรือโซฟาแล้วมันเด้งอ่ะ  กูนี่ใจหายมากอีเหี้ย เพราะกลัวมันจะเด้ตกพื้นไงไม่ใช่ไรหรอก โทรศัพท์กูกูก็รักเนอะ 5555555",,,
"	""ฮือออ กลัวแล้วจ้าาา อย่าเอาฟันเฉาะอต.เลย ?? ",,,
"ปล.อย่าไปสนใจจุดอื่นนะ ให้สนใจฟันยัยเหยิน ?? #antitwice https://t.co/ygdTLiULCg""",,,
"	วิ่งมาดูกำแพงวัดว่าเช้านี้ จะมีมือที่สามมายกไปไหนไหม กลัวหายไป แล้วมาโยนความผิดให้ทางวัดอีก เด่วจะเพิ่มคดีให้อีก… https://t.co/yqxUlnmrme",,,
"	กลัวฟันซานะมาเฉาะจังเลยย เก็บๆหน่อยเทอะะะ #antitwice https://t.co/hHcgcphUoe",,,
"	@doyoungxdin กลัวบาดทะยัก ??",,,
"	@wjkismy ผัวมึงไง 555555555555555555555 กุกลัว",,,
"	สั่งหมอบกลางสนามหญ้ากลัวอย่างเดียว ขี้หมา",,,
"	@Angellie_juu เจออิแมลงก้นกระดกอยู่ในห้อง ตัวนี้ตัวที่สามแล้ว กลัวเผลอไปโดน????????",,,
"	@1SDMC_JiYEON ถ้าพี่ให้ผมก็เอานะ! กลัวแต่เทอจะหั่ยคนอื่นไป.. 555555(?_?)",,,
"	""พี่คนนึงบอกว่า """"ปัญหาเล็กน้อยนั่นแหละน่ากลัวที่สุด อาจารย์เราเคยบอกไม่มีใครสะดุดภูเข้าล้มหรอก มีแต่หินก้อนเล็กๆทั้งนั้นแหละ""""""",,,
"	@markmoonme กลัวแร้ว555555555",,,
"	อิเหี้ย ลองขี่มอไซค์ กลัวตายขั้นสิบ",,,
"	เขินมากก ทำไมจุนฮงมองพี่ตลอดเลยคะ กลัวพี่เค้าหายหรอ?? #LODAE https://t.co/ZUsepMw2nH https://t.co/P83u3E7k8y",,,
"	""?161217 เซฮุน #SEHUN อัปเดต อินสตาแกรม: ",,,
"เวลาที่ยากลำบาก จับมือของผมไว้ให้แน่น ผมอยู่ตรงนี้แล้ว ไม่ต้องกลัวนะ… https://t.co/SYdyFJvHt0""",,,
"	กลัวว่าวันหนึ่งเทอจะเปลี่ยนไป ??",,,
"	""แปลง่ายๆก็ลู่หานถึงจะมีอะไรที่ลำบาก แค่จับมือไว้ แล้วไม่ต้องกลัว ยังมีผมอยู่ตรงนี้อ่ะเนาะ /แค่กๆๆๆๆ",,,
"https://t.co/QSEKxj7Y46""",,,
"	@Laki_Nyann น้องกลัววว อย่าขู่น้อง",,,
"	บางทีแดซองก็น่ากลัวเกินไป 555555555555555555 #BIGBANGInfiniteChallenge https://t.co/nHOmuoeya0",,,
"	พอเปลี่ยนนี่ก็เลยสั่งอย่างอื่นแทน แต่ในกลัวเข้าใจผิดนึกว่าให้ทำใหม่ สุดท้ายเค้าเอาอันใหม่ที่ผัดมาใส่กล่องมห้ไม่คิดตัง",,,
"	เคยถามพี่เขานะว่ากลัวไหมที่เขารู้ว่าพี่มาบอก เขาบอกไม่กลัว #บอทไคชื่อเก้ารบ",,,
"	@slpxhoshi โหดมากเลยครับ กลัวแล้วนะ??",,,
"	@mootono_pk กลัว...กลัวแล้ว ????",,,
"	ไม่ตอบแชทกูนี้กลัวรัฐบาลเห็นไง๊",,,
"	แค่คิดยังไม่ค่อยกล้าเลย กลัว",,,
"	กลัวกระดูกนางหักจัง ไม่มช่อะไรนะ ?? https://t.co/O6fKtEqz1c",,,
"	""""""ตอนที่เหนื่อย ก็จับมือผมไว้แน่นๆ เพราะว่ามีผมอยู่ ไม่ต้องกลัวนะ""""พิฮุนภาษาจีนบอกใครอ่ะ พิบอกน้องกวางรึเปล่า????",,,
"https://t.co/wfWss4jC88""",,,
"	""นอกจากพี่จะไม่ห้ามน้องแล้ว ยังดูมีความสุข555555555555555555555  ฉันเริ่มกลัวนุ้งวีตั้งแต่ครั้งนั้นนนนนน",,,
"#jinv… https://t.co/1nt7IA1TsU""",,,
"	@Kanliew_K เธอคือ กยศ มันจะปรับแบบใหม่ให้กู้ได้แค่บางคณะแล้วอ่ะ แล้วชั้นกลัวคณะชั้นกู้ไม่ได้ ;^;",,,
"	ไอเหี้ยอจินไตย่ากลัว",,,
"	ไม่มีอะไรน่ากลัวเท่าตอนที่ผู้หญิงเบื่ออีกแล้ว",,,
"	@nnicha_ กลัวอะไร5555",,,
"	@VOIDXtwt_95 น่ากลัวครับไม่เอาๆ",,,
"	@poopaesofe กลัวหมามึงเนี่ย",,,
"	เซฮุนอยู่กับชานยอลเหมือนอยู่กับพ่อแม่อ่ะ แบบพ่อจะพาหนูไปไหนหนูก็ไป  ไม่ต้องคิดไม่ต้องกลัวอะไร ยังไงพ่อก็ปกป้องคุ้มค… https://t.co/sAWzrdz8Qb",,,
"	ของพี่ชานนี่คือท่าตอนกลัว หรือคนแก่โรคหัวใจกำเริบคะ?????? โอ้ยย เล่นใหญ่รัชดาลัยมาก 555555555555555555 https://t.co/hkYDhG8UAO",,,
"	@slpxsana กลัวไรกะแค่บอทมินะสวยๆ^.^",,,
"	""พี่เสี่ยวหลงถามว่าทำไมไม่เล่น(ไวกิ้ง)",,,
"เหยาวั่งเลยบอกว่า """"เขา(หมิง)กลัว""""",,,
หน้าบูดอะไรเบอร์นั้น ??,,,
"อย่างที่รู้คือหมิงก… https://t.co/OHVdOvfrra""",,,
"	@marchmm4296  โอ้ย น่ากลัวไป 555",,,
"	@kimprae39 ดีงามมากจริงๆแต่ราคาก็น่ากลัวจริงๆค่ะฮืออออ",,,
"	@193QY182 @qingyu_zgdtx เมื่อวานคนที่หอมแก้มหยูไม่ใช่พี่น้า 555 กลัวชิงเตะล่ะ",,,
"	กลัวไป รร อด คถ ไม่ได้ แล้วร้องออกมา",,,
"	เอาตรงๆ ตอนเห็นครั้งแรกนี่หัวใจตกไปตาตุ่มละ โอ๊ยยยย! ไม่ต้องทุ่มขนาดนั้นก็ได้ ฉันกลัวเธอเจ็บตัวเหลือเกินน ?? https://t.co/En3wQOX4OO",,,
"	@minddy7 พอดีว่าเราสามารถจ่ายได้ครบตอนต้นเดือนมกราเลยอ่ะค่ะ เรากลัวตัวเองจะไม่สะดวก",,,
"	กูกลัว",,,
"	""[แปล] สัมภาษณ์ลู่หานจาก Sina - Part 1 """"ในเดอะเกรทวอลล์ผมขี้กลัว แต่ในชีวิตจริงผมไม่กลัว"""" https://t.co/HU0USO46uo""",,,
"	@namaoey_namjai นึกภาพตามแล้วรู้สึกเสียใจที่นึกตามเลยค่ะ กลัวแล้ว55555555",,,
"	กลัวแล้ววววว..",,,
"	""อิอิ้งบ่นอีกละปีที่แล้วก็บ่น555",,,
"ไปแน่ๆชมอะไม่ต้องกลัวกูไม่ไป""",,,
"	@bqil_ รีบกลับไหม ถ้าไม่รีบกลับก็ไม่ต้องรีบมานะมึง กินหมูทะแต่วัน กลัวได้กินของเก่า 55555",,,
"	ใครมันจะไปคิดว่าตัวเองจะหวั่นไหวกับคนบางคนที่เคยหวั่นไหวเมื่อ 4 ปีที่แล้วเป็นรอบที่ 2 วะ กูไม่ได้คิดหรอก กลัวอยู่.",,,
"	""ไม่อยากส่อง กูกลัวร้องไห้ ",,,
เวลาเห็นมึงกำลังมีความสุขกับคนอื่น.,,,
"#แฟนเก่าเป็นสิ่งมีชีวิตที่กูคิดถึงที่สุด""",,,
"	การเที่ยวต่างประเทศอย่ากลัวหลง เพราะหลงแน่ๆค่ะ",,,
"	@Dream_Vanisara แงงงงงงงแม่คะะะะะะะะ กลัวแล้วววววววว",,,
"	@SJY98X อือ อย่ามาเดินใกล้พี่นะพี่กลัว 555555555555555",,,
"	""""""เมื่อคุณเผชิญกับเวลาที่ยากลำบาก ก็แค่จับมือผม ผมอยู่ตรงนี้(อยู่ข้างๆคุณ) ไม่มีอะไรที่ต้องกลัวนะครับ"""" – เซฮุน EXO https://t.co/9z26C1On35""",,,
"	@jenniekim96_bth จะไปบวชก็กลัวบาปที่ปล่อยให้แม่เหงาครับ555555555 เอาเป็นไปถือศีลนั่งสมาธิก็พอแล้วเนอะ",,,
"	บางทีการที่โดนใครด่าและเราไม่ตอบโต้ไม่ได้แปลว่ากูกลัวนะ แต่กูคิดว่ามันเสียเวลาวะถ้าไปตอบโต้มันก็เหมือนหมากัดกันอะเป็นคนให้หมากัดดีกว่าป่ะ????",,,
"	เอาจริงที่เล่น100เพลงที่ชอบนี่ เล่นวันเดียวก็หมดเพราะฟังเพลงทั้งวันอ่ะ แต่กลัวคนรำคาญเลยเล่นเรื่อยๆดีกว่า5555555555555",,,
"	""จินตนาการความกลัวสุดขั้ว...ไว้แค่ไหน!! ",,,
ท้าทุกจินตนาการ ทุกความกลัวที่เคยสัมผัส!! ,,,
"#SchoolTales ..เรื่องผีมีอยู่ว่า… https://t.co/6gPSLIRdsG""",,,
"	โดยองได้แรงบรรดาลใจอะไรในการโพสท่านี้คะ ค่ะ รู้แล้วค่ะว่าเป็นคนเกรี้ยวกราด เกรี้ยวกราดจนดิสแพทต้องเบลอ ดิสแพทกลัวสิ… https://t.co/xT4hZZZ6SL",,,
"	กลัวเหมือนกัน ตอนแรกกลัวไม่มีตังแต่ตอนนี้หลัวที่สุดคือกดยัตรไม่ทัน ??",,,
"	""กำลังอ่านฟิคอารมณ์แบบมาเฟีย น่ากลัวน่าเกรงขามมากสักพักอ่านไปเจอคำว่า """"เบย"""" นี่สะดุดเลย55555555""",,,
"	""[Trans] 161217 oohsehu",,,
,,,
จับมือฉันไว้ให้แน่นยามที่เธอเจอความลำบาก เมื่อมีฉันอยู่เธอย่อมไม่ต้องกลัวอะไรทั้งนั้น,,,
,,,
"KR&amp;C… https://t.co/1HDCOcWe4S""",,,
"	@joduaikii วงวารอ่ะ น่ากลัวมาก 555555555 หายไวๆมึงงงงง ????????????",,,
"	@stunxyeri แล้วงี้ขันจะกลัวปะครับขันนี้ที่ใช้ตักอาบน้ำทำไมน้องเป็นคนงี้ครับไปขู่ขันทำไม",,,
"	ปกติก็ไม่ได้เกลียดกลัวงูอะไรมากมายแต่ก็ไม่ได้ชอบไม่ได้พิศวาสขนาดนั้น แต่คลิปนี้แบบ น่ารักเกินไปมั้ยยยย นายงูน้อย https://t.co/LqVIzfU9Xs",,,
"	นอกจากกลัวจะผิดหวังจากเค้าแล้ว จริงๆสิ่งที่น่ากลัวที่สุดคือใจเราเอง แม่ง งง สุดละ สรุปเหงารึป่าวเอาดีๆ",,,
"	กูเกลียดเสียงหัวเราะพระเอกมากกกก โคตรโรคจิต น่ากลัวกว่าเทวัญ5555555555555555555555 #กุหลาบตัดเพชร",,,
"	'จะกินไก่ก็กลัวเป็นเก๊า จะกินเค้าก็กลัวเป็นกิ๊ก' #อายจัง #ยิ้มอ่อน #มีความอ่อย #แคปชั่นเด็ด #แคปชั่นอ่อย #อ่อยยังไงไม่ให้รู้ว่าอ่อย",,,
"	5 เรื่อง The Shock ที่น่ากลัวที่สุดของเดือนพฤศจิกายน (ใครชอบฟังก็ฟังได้ ส่วนใครชอบอ่านก็มีให้อ่านนะครับ) https://t.co/VGV0LGEVTV #pantip",,,
"	@par1st ไม่เห็น?น่ากลัว?เลย? กู?ออก?จะ?น่ารัก",,,
"	ใจก็เทๆไปทางเกานะ แต่พอถึงเวลาจริงๆกลัวมือไปลั่นกดบัตรอะ ฮือออออ",,,
"	เพราะมันถูกห้ามฉายในไทยไงละคะพิชิตคุง เขากลัวโดนเรียกไปปรับทัศนคติ ฟฟฟฟ https://t.co/suab3SgkcX",,,
"	... กลัวเหรอ นอคท์ ... ? — กับคนอย่างแก ไม่มีทาง!!! https://t.co/JkQFludrg8",,,
"	ตุ๊กตางานวัด อยากเอามานอนด้วยแต่กลัวพี่หมีน้อยใจ",,,
"	นัมคงเป็นผู้ชายที่น่าเข้าไปวอแวที่สุดอ่ะ กลัวลูกโดนเค้ามอมจังเลยค่ะ หน้าหวานซะขนาดนี้ ไปกับพึ่มั้ยน้อง ????????????… https://t.co/vE8kia0nv7",,,
"	ปากบอกกลัวข้อมูลไม่ปลอดภัย เลยชวนแฮคเกอร์ต่างชาติมาถล่มเว็บราชการไทยซึ่งก็มีข้อมูลส่วนตัวของมึงอยู่ทั้งนั้น เออเอาสิ",,,
"	ข้าชักกลัวๆคาน่อนแล้วล่ะ...หมอนั่นชอบมองด้วยสายตาน่าขนลุกอยู่เรื่อยเลย",,,
"	อยากคุยกับใครก็ไม่กล้าทักซ้ำเยอะๆกลัวเขารำคาญ อีกอย่างคิดว่าถ้าเขาอยากคุยกับเราจริงๆก็คงจะตอบเรามาเอง",,,
"	@allXluhan7  บอกไม่ได้ครับ กลัวโดนแหก 55555",,,
"	@sanzokung ส่วนคริสที่เรียบร้อยเหมือนยูรินี่ก็น่ากลัวไม่แพ้กันค่ะ ไล่ผีด่วน 55555",,,
"	ไม่เอาจุนซูร่างมีกล้ามได้มะ กลัวววว",,,
"	นานๆทีได้เห็นเหนียงพี่แอลก็รู้สึกดีนะ55555 กลัวนางผอมไป????? https://t.co/rrq0Stjzxm",,,
"	@itchaxjaemin กลัวจิ้งจกจนร้องไห้",,,
"	@M_KSasisuwan พยายามไม่เห็นแต่ก็ยังเห็นฮือ กลัวแร้ว555555555555555555555555555",,,
"	""นี่แน่!! เจ้าหมีอย่าหนีสิ แกบังอาจจะยิงสิงโตอย่างข้าหลอ ปืนใหญ่ไม่กลัวหรอกข้าเอาน้ำสาดเลย??????",,,
" Cr. HELLOMINO https://t.co/aMPQOFfHIb""",,,
"	@pacificxasia ไม่เอา กลัวเอเซียยยย",,,
"	อย่ายุ่งกะเด็กลุงยักษ์ เดะจะหาว่าสวยไม่เตือน สู้สู้ลุง เราแก่กว่าเยอะไม่ต้องกลัว ?? #GongYoo #Goblin https://t.co/OkJkbtGtwb",,,
"	@ratanonmek จะตายยย กลัวเอฟมาก โดยเฉพาะนิวโรววว",,,
"	ไม่ได้กลัวอิเรื่องสัญญานี้เฉยไปละก็อยากรู้กลัวไรกัน อยากบอกคนในพันทิปเลิกตั้งกทแบบนี้ได้ละ//ไปเก็บเงินเตรียมเปย์นู้นนนนน",,,
"	กลัวอิพี่คิมแล้ว กลัวแล้ว ฮืออออ",,,
"	กลัวจริงๆนะ",,,
"	ต้องขอบคุณ yoi ที่ทำให้เขากลับมาเล่นทวีตอีกครั้ง ไม่งั้นคงไม่มีทางรู้จัก TwT นี่ก็สะดุ้งทุกครั้งที่มีคนรีโพสงานเขา กลัวเขาเซ็งแล้วหายไปอีก",,,
"	??ยพท rt เนื่องจากวันอังคารที่20เป็นวันเกิด กลัวจะลืมเลยแจกก่อนนะครับ^_^ เฉพาะบอทแจก 4U2 lip aholic ไม่ต้องฟอลรีไปเ… https://t.co/r6A0bg4Gmp",,,
"	""""""อย่าจับ"""" บอกเลยว่าน้ำเสียงนี่ไม่ได้น่ากลัวแต่โคตรงอนเลยอ่ะ งี้แหละนะก้องเอ๋ยมีเมียขี้น้อยใจ อิอิ #SotusTheSeries https://t.co/vKBtcdiZmt""",,,
"	@whoatemyacc ตอนแรกกลัวจุนเฮวค่ะ หน้าโหดจริงฮือ พอมารู้จักก็เออไม่เหมือนที่เห็นตอนแรกเนอะ555555 ส่วนฮันบินนี่เจอโหมดต๋าไปก็ยอมแล้วค่ะ",,,
"	@veaex ชอบเเล้ว ..เอ้ย..ไม่ใช่ กลัวเเล้วเหมือนกานนนน????",,,
"	""เค้าคือสุนารี ราชสีมา",,,
ซาร่า: งั้นเราต้องกลัวใช่มั้ยคะ?,,,
ทำไมอ่ะ,,,
ซาร่า: เพราะราชสีห์มา,,,
อห55555555555555,,,
"#themasksinger #themasksingerthailand""",,,
"	@Naruhisa_T จริงๆ นี่ก็เติมเพิ่มไปอีกนิดนึงค่ะ จะรีพลก.ก็ไม่เหลือแฟรี่ให้รีเลยเติมT v T จะกด 10 ก็กลัวนกหมดค่ะ ทำใจนกไปทีละครั้งแทนดีกว่าTT",,,
"	@enterktk กลัวใจเพื่อนแล้ว",,,
"	@Gstalkeruou นั่นแลที่น่ากลัว",,,
"	@wsttt_ วนๆกันอยู่กูละกลัว5555",,,
"	@Beer59540125 กลัวมาขุดย้อนหลังอ่ะค่ะ",,,
"	@Lanum_wn ฝากน้องๆลงได้ไหม หนูเกรงใจพี่ๆเเต่ละคนมาก ตอนเเรกจะฝากพี่น้ำลงด้วยซ้ำเพราะกลัวหาเวลามาลงไม่ทัน55555555",,,
"	งื้อออกลัวว",,,
"	นี่ก็ตีหนึ่งครึ่งแล้ว เป็นคนที่เวลานอนไม่หลับจะรู้สึกกลัว ก็เลยลุกมาหาเกมส์น่ารักๆ เล่นให้หายกลัวดีกว่า... https://t.co/yfXcv0M1Cc",,,
"	อยากเจาะหูกระดูกอ่อนเลยเสริชกูเกิ้ลดู อ่านไปอ่านกลัวเจาะแล้วเป็นคีลอยอ่ะเป็นกันเยอะมากเลย ไม่กล้าเจาะละ",,,
"	@jamlalisax ไม่มีอะไรน่ากลัวกว่าแถ่ดแล้วจริงๆ",,,
"	เออ ถ้าเป็นแบบ #รีล่า ก็ไม่มีอะไรน่ากลัวนะ จนท รัฐจะเข้าถึงข้อมูลได้เมื่อมีคำสังจากศาลยุติธธรรม นี่ก็ว่าคนเข้าใจผิดไปเยอะ ถ้าเป็นแบบนี้",,,
"	""เก่งไม่กลัวกลัวไม่ทัน ",,,
"ไม่ทันไม่กลัวกลัวไม่รอบคอบ""",,,
"	กลัวว่าจะต้องผิดหวัง",,,
"	กลัวว่ามันจะพังเหมือนทุกครั้งที่ผ่านมา",,,
"	กลัวกบมาก หลวงพ่อบอกให้ปล่อยกบ วันนี้ไปปล่อยมากับแม่ นางโดดจนออกมาจากถุง วงแตกเลยจ้า ????",,,
"	เพื่อนกลับบ้านหมดละ ห่วงกลัวกูไม่มีอะไรจะกิน5555555555555555 https://t.co/YOPF9jJaZu",,,
"	ฉันกลัวสิ่งที่ไม่แน่นอนมากมาย",,,
"	@SemieEitaTHbot เป็นไปได้ค่ะ แต่ถ้าพวกเขาหลุดเข้าไปในสามเหลี่ยมเบอร์มิวด้า ก็อาจโผล่ไปพบมนุษย์ต่างมิติก็ได้ค่ะ น่ากลัวเกินไปแล้ว =[]=",,,
"	โดนบ่นอ่ะ รู้สึกไม่ดี แต่ก็ผิดเอง แต่ที่กลัวสุดคือพี่แกจะเอาไปนินทาลับหลังรึป่าว",,,
"	@Angellie_juu เจอตอนยังตื่นไม่ค่อยกลัว เอาน้ำฉีดเอาเทปแปะแล้วทิ้ง ย่านมันมาหาตอนหลับแล้วเผลอขยี้????",,,
"	ก็เพราะรักมากถึงกลัวทุกอย่าง",,,
"	เพื่อนจะเเกะเเผลกู มีเเต่เพื่อนเหี้ย รับไม่ได้ กลัว",,,
"	ขอบอกค่ะไม่เคยกลัวซานะ และไม่เคยกลัวเรื่องผู้วงกูซักนิด แต่ดูขุนพรี่หลงซานะมากเลยนะคะ?? #antitwice https://t.co/ps4QoJtMp0",,,
"	ผู้ชายหล่อยืนควยตุง ของจริงนี่สุดๆ แอบถ่ายกลัวเค้ารู้ น่ารักอะ #แอบถ่ายชายแท้ https://t.co/MST8rsHtp7",,,
"	ฉันตั้งค่าไม่โชวรายชื่อเพื่อนไว้ เพราะกลัวคนตามไปวุ่นวายชีวิตเพื่อนๆ บางคนไม่ได้แอ้ดกันด้วยซ้ำ",,,
"	ผีบ้า น้องกลัวเลือด น้องจะร้องไห้ น้องจะเป็นลมมม",,,
"	""คนนั้นแม่งก็เข่าอ่อนอ่ะ แล้วก็กลับมาที่ห้อง จะนอนต่อ แต่กระจกในห้องแม่งคืออิพี่ข้างห้องแม่งอยู่ในนั้นอ่ะ แล้วก็ถามต่อ """"น้องกลัวพี่เหรอ"""" สัสส""",,,
"	""เพื่อนเปิดเดอะช็อก คือผช.โดนผีหลอก เลยไปเคาะห้องข้างๆ คนห้องข้างๆถามว่า """"กลัวเหรอ"""" คนเจอก็บอกว่ากลัว แล้วก็ถามต่อ""""แล้วน้องไม่กลัวพี่เหรอ""""""",,,
"	@AggressiveCreD มองภาพตรงหน้าด้วยสายตาหวาดกลัว เมื่อนึกถึงตอนที่ถูกเจ้าสิ่งนี้เข้าครอบงำ ตัวเขาก็สั่นอีกครั้ง",,,
"	เรากลัวรูปโปรไฟล์คนๆนึงมากๆตอนนี้ แง ??",,,
"	จะหลับแต่ไม่อยากนอน - - กลัวนอนไม่หลับตอนค่ำ",,,
"	กลัวว่าจะทำให้ผิดหวัง",,,
"	หน้าแบบตื่นเต้นเหมือนตอนมอสมัดจุกถามเลย แบบมันจะไม่ขาดหรอ หวาดเสียว กลัวมันดีดปาก ตลก",,,
"	@the_jamjamp อวยเว้ออออออ 555555 แต่พี่วางโครงจนจบไงก่อนแต่งอ่ะ กลัวออกทะเล 55555 ขอบคุณมากๆน๊า เราก็พยายามไปด้วยกันเนอะ &gt;&lt;",,,
